,feature,id,metric_accuracy_score,metric_auc,metric_confusion_matrix,metric_f1_score,metric_log_loss,metric_matthews_corrcoef,metric_precision_score,metric_recall_score,metric_roc_auc_score,metric_roc_curve,model,noise,params,path,time_to_build_and_train_model,time_to_build_feature,time_to_make_prediction
70,Sequence3D,2723ae41-a346-49c3-80ad-5e86aac93776,0.980018907,1091.0,"[[  470   891][  821 83499]]",0.989852409,0.690130806,0.34443286799999995,0.989441877,0.990263283,0.667798798,"(array([0.        , 0.65466569, 1.        ]), array([0.        , 0.99026328, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_18.csv,1000.970186,1.423058748,57.01728487
222,BaseLine,b459ef7c-3318-4da1-a9c6-924103ddd486,0.8439235640178634,7083.5,"[[   5582    1550][ 195806 1061545]]",0.9149491089213022,5.390690103046074,0.12830912511418266,0.9985419929545336,0.8442710110382861,0.8134703344591317,"(array([0.        , 0.21733034, 1.        ]), array([0.        , 0.84427101, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,56.77698302268982,2.8336408138275133,3.333559274673462
224,FrequencyBased,cd91fd76-2622-4cb1-bd21-3539cdc4d5aa,0.940679313205476,150996.0,"[[ 145896   19518][  55492 1043577]]",0.9653079044882812,2.0488762790206705,0.7662419813128309,0.9816403990236056,0.9495099943679606,0.9157575725403588,"(array([0.        , 0.11799485, 1.        ]), array([0.        , 0.94950999, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,77.61524367332457,44.45382785797119,7.663187026977539
225,FrequencyBasedandLastActivity,d8807ec8-331c-417b-b1a0-e32a628737dc,0.9406453072125128,152284.5,"[[ 146670   20335][  54718 1042760]]",0.9652624558392612,2.0500513210386964,0.7664591589633102,0.9808718882131888,0.950142052961426,0.9141896157445074,"(array([0.        , 0.12176282, 1.        ]), array([0.        , 0.95014205, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,122.75084805488586,45.98783278465271,9.398162364959717
223,LastActivity,72017dcc-1df0-4959-b9c2-84eb6a244bab,0.9038642670561804,152855.0,"[[ 133482   53656][  67906 1009439]]",0.9432070041673676,3.3204445131471494,0.6310097578126144,0.9495284993344904,0.93696912316853,0.8251251156139116,"(array([0.        , 0.28671889, 1.        ]), array([0.        , 0.93696912, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,74.3218412399292,3.6037187576293945,8.988362550735475
73,Sequence3D,5119685f-08e8-4c06-8691-a8c3d4c5ff9c,0.923481771,146104.0,"[[ 135990   31358][  65398 1031737]]",0.955210325,2.642865837,0.6973298109999999,0.970503106,0.940392021,0.8765050190000001,"(array([0.        , 0.18738198, 1.        ]), array([0.        , 0.94039202, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_19.csv,7111.574849,43.52635217,599.6240847
72,Sequence3D,b4ff2c02-76d0-491b-b35d-c78b4547b202,0.890140872,157941.5,"[[142411  79938][ 58977 983157]]",0.934014304,3.794450413,0.607447499,0.924806344,0.94340747,0.7919457870000001,"(array([0.       , 0.3595159, 1.       ]), array([0.        , 0.94340747, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_19.csv,8674.181799,43.51027703,604.243113
226,BaseLine,a43decd4-521f-44f7-b966-1774955ee691,0.8372628326361421,6736.0,"[[   5459    1465][ 195929 1010109]]",0.9109880357790272,5.620743600465006,0.1267331514491495,0.9985517619076804,0.8375432614892732,0.8129801807157516,"(array([0.       , 0.2115829, 1.       ]), array([0.        , 0.83754326, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,54.645989418029785,2.638192892074585,3.1516141891479488
228,FrequencyBased,2c066695-ad88-4790-857d-4a81f370368d,0.9301767079265468,139504.0,"[[135547  18852][ 65841 992722]]",0.9590882149345672,2.4116234995201213,0.7306285790347574,0.9813636965758312,0.93780152905401,0.907851146329996,"(array([0.        , 0.12209924, 1.        ]), array([0.        , 0.93780153, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,74.80423855781554,43.169365882873535,8.711600065231321
229,FrequencyBasedandLastActivity,4b2e3e59-b0db-4a34-8549-beeaf930966d,0.9304759753397056,140715.0,"[[136385  19327][ 65003 992247]]",0.9592377118594912,2.401287482379788,0.7320998020022028,0.9808941313240552,0.9385169070702294,0.9071983682494592,"(array([0.        , 0.12412017, 1.        ]), array([0.        , 0.93851691, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,117.94012427330016,45.03605341911316,10.194312810897829
227,LastActivity,17b5991e-800a-480b-8411-8b1030134f04,0.8941285877051384,139442.5,"[[122321  49351][ 79067 962223]]",0.9374444678264124,3.6567015685688578,0.5963257893521736,0.9512136531781163,0.924068223069462,0.8182978004298332,"(array([0.        , 0.28747262, 1.        ]), array([0.        , 0.92406822, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,72.18537378311156,3.4631567001342773,9.257148027420042
75,Sequence3D,37de5b1a-4ce1-46e5-95bf-40e6f2a1296b,0.913667535,131737.5,"[[125789  29119][ 75599 982455]]",0.949402501,2.981836917,0.664267566,0.971214167,0.928549015,0.870286463,"(array([0.        , 0.18797609, 1.        ]), array([0.        , 0.92854902, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_19.csv,6865.793826000001,41.09138322,572.0036888
74,Sequence3D,535f3036-9d78-4d55-bffc-6a91566f91d3,0.9032649,140656.5,"[[132217  48165][ 69171 963409]]",0.942599237,3.341143729,0.636815583,0.952386083,0.933011486,0.8329974109999999,"(array([0.        , 0.26701666, 1.        ]), array([0.        , 0.93301149, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_19.csv,18363.63427,42.60969687,601.5897276000002
230,BaseLine,b97a7b8a-f83d-4d0f-a877-88fc9cc637ab,0.8225064301775287,6099.5,"[[  5222   1335][196166 909999]]",0.9021060233487104,6.130411678958291,0.12306685212846795,0.9985351144585848,0.8226611762259699,0.8095309846357851,"(array([0.        , 0.20359921, 1.        ]), array([0.        , 0.82266118, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,49.8565821647644,2.4932827949523926,3.0219438076019287
232,FrequencyBased,87a24922-0ec7-441c-b816-6f6802b7f6f1,0.907599562154788,122236.5,"[[118269  19697][ 83119 891637]]",0.945487224893828,3.1914122157104097,0.6608059858441016,0.97838662883202,0.9147284038261884,0.8859806726377655,"(array([0.        , 0.14276706, 1.        ]), array([0.       , 0.9147284, 1.       ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,69.13778996467589,42.152033805847175,8.476257085800171
233,FrequencyBasedandLastActivity,3f9948c5-5aa6-4364-b856-43af5ac27c38,0.9089152546637884,122077.0,"[[118836  18800][ 82552 892534]]",0.9462728342574824,3.1459691617570917,0.6659291909154574,0.979370900240746,0.9153387496077268,0.8893732894773498,"(array([0.        , 0.13659217, 1.        ]), array([0.        , 0.91533875, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,108.71055269241332,43.82541036605835,8.970172166824339
231,LastActivity,4e62a865-1c2e-4991-a36e-880eb2834bdc,0.8748366618077111,122842.5,"[[107969  45853][ 93419 865481]]",0.925532313068846,4.323021500440334,0.5419088859682413,0.9496858451456875,0.9025769110439044,0.8022428053548759,"(array([0.       , 0.2980913, 1.       ]), array([0.        , 0.90257691, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",BPI_19.csv,65.77538681030272,3.2075560092926025,8.653727293014526
77,Sequence3D,5fadde6f-0ce1-4914-a5f1-3dbcc5fbd294,0.897335543,107565.5,"[[105829  18678][ 95559 892656]]",0.939860988,3.545918148,0.6167750160000001,0.97950477,0.903301407,0.876642873,"(array([0.        , 0.15001566, 1.        ]), array([0.        , 0.90330141, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_19.csv,6232.165115999999,41.845438,527.0409398
76,Sequence3D,f681232a-820a-4a0c-81de-3ff82a1d3bd9,0.8305219090000001,111634.0,"[[100407  87601][100981 823733]]",0.897289178,5.8536288270000005,0.413501105,0.903876076,0.890797587,0.7124273240000001,"(array([0.        , 0.46594294, 1.        ]), array([0.        , 0.89079759, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",BPI_19.csv,8021.983472,40.03675652,553.9060903
78,BaseLine,6b69af3a-c262-4c21-92f6-2c3c8fd0f476,0.9811374050593183,247.0,"[[  198    49][  552 31063]]",0.9904187989223141,0.6514921785705676,0.4536331746156653,0.9984250449987144,0.9825399335758342,0.8920796833871074,"(array([0.        , 0.19838057, 1.        ]), array([0.        , 0.98253993, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,5.44209098815918,0.19788432121276853,0.22504115104675293
80,FrequencyBased,987d9880-b386-4f7c-9884-4870d087953f,0.9804469273743016,186.0,"[[  172    45][  578 31067]]",0.9900728205618496,0.6753403325564542,0.4200796353555397,0.9985536127539212,0.9817348712276819,0.8871807996691405,"(array([0.        , 0.20737327, 1.        ]), array([0.        , 0.98173487, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,6.789870023727418,0.8774056434631348,0.3560421466827393
81,FrequencyBasedandLastActivity,88732623-1c9f-408d-82eb-1a3e684fb006,0.9814198732031888,211.0,"[[  192    34][  558 31078]]",0.9905654363485688,0.6417356980760712,0.46050213935208595,0.9989071740807406,0.9823618662283474,0.9159596941761206,"(array([0.        , 0.15044248, 1.        ]), array([0.        , 0.98236187, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,15.370169162750244,1.1910784244537354,0.7349772453308105
79,LastActivity,be1da7d7-fe42-4eff-af44-4537013bd618,0.9814198732031888,208.0,"[[  183    25][  567 31087]]",0.9905681419877004,0.6417354722152692,0.4578317047111271,0.9991964515299564,0.9820875718708536,0.9309476320892728,"(array([0.        , 0.12019231, 1.        ]), array([0.        , 0.98208757, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,6.717811346054077,0.3056628704071045,0.3970816135406494
1,Sequence3D,79af76af-32fb-42f6-b4b7-492e086bada2,0.978720733,359.0,"[[  246   174][  504 30938]]",0.989161365,0.7349642059999999,0.428568,0.994407303,0.983970485,0.7848423859999999,"(array([0.        , 0.41428571, 1.        ]), array([0.        , 0.98397049, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Env_permit.csv,238.0366917,0.963503122,14.24451089
0,Sequence3D,ff3eba76-29e7-4d18-b1e7-fe04e87ced67,0.968740192,657.0,"[[  279   525][  471 30587]]",0.983979411,1.079688691,0.343290406,0.983125482,0.984834825,0.665924875,"(array([0.        , 0.65298507, 1.        ]), array([0.        , 0.98483483, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Env_permit.csv,372.7910042,0.828641415,14.54551268
82,BaseLine,9f95955e-73be-4faa-b4e1-ac091504a350,0.9793593837442802,242.0,"[[  186    63][  564 29564]]",0.9895071542130366,0.7129032878245753,0.4231569490600173,0.9978735612785636,0.9812798725438132,0.8641339121755209,"(array([0.        , 0.25301205, 1.        ]), array([0.        , 0.98127987, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,4.045473337173462,0.22158241271972656,0.20697474479675293
84,FrequencyBased,bc2fe344-aa55-488e-9d00-48cd88584048,0.9802811337525099,199.0,"[[  181    30][  569 29597]]",0.9899821049286706,0.6810663017570673,0.4490199511725049,0.9989874101326492,0.9811377047006564,0.9194788049569632,"(array([0.        , 0.14218009, 1.        ]), array([0.       , 0.9811377, 1.       ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,6.56493067741394,0.8346390724182129,0.4114193916320801
85,FrequencyBasedandLastActivity,71625e5d-edd6-4d3a-8724-39a098e14db3,0.9804128123251143,193.0,"[[  178    23][  572 29604]]",0.9900506663545308,0.6765181007246528,0.452773954650208,0.9992236811016978,0.9810445387062566,0.9333083390048696,"(array([0.        , 0.11442786, 1.        ]), array([0.        , 0.98104454, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,14.562173128128052,1.158289670944214,0.7199118137359619
83,LastActivity,0e9ea34a-bfcc-4995-8bc5-13157ed1c34c,0.9801165355367548,199.0,"[[  173    27][  577 29600]]",0.9899003411143068,0.6867512437586559,0.4408461448674703,0.9990886691193844,0.9808794777479536,0.9229397388739768,"(array([0.   , 0.135, 1.   ]), array([0.        , 0.98087948, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,5.91440224647522,0.3358330726623535,0.3749406337738037
3,Sequence3D,44cffbd9-9ba6-48b3-a599-9b53dc1e0b17,0.980182375,293.5,"[[  234    86][  516 29541]]",0.989913545,0.684478788,0.4698095020000001,0.997097242,0.982832618,0.8570413090000001,"(array([0.     , 0.26875, 1.     ]), array([0.        , 0.98283262, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Env_permit.csv,296.7455058000001,0.802360058,14.072549100000002
2,Sequence3D,0099955b-2c07-4842-9713-18ae807251f1,0.977746321,364.5,"[[  256   182][  494 29445]]",0.988651244,0.7686196259999999,0.4363251,0.993856955,0.983499783,0.7839873340000001,"(array([0.        , 0.41552511, 1.        ]), array([0.        , 0.98349978, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.1,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Env_permit.csv,471.6039615,0.973409891,14.36015201
86,BaseLine,a04a247d-d174-43da-88b1-258c826ce82d,0.9775468076630572,205.5,"[[  168    38][  582 26825]]",0.9885756403169338,0.7755068898543076,0.4204750501434705,0.9985854148829244,0.9787645492027583,0.8971492648926412,"(array([0.        , 0.18446602, 1.        ]), array([0.        , 0.97876455, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,3.867639541625977,0.1457688808441162,0.1903975009918213
88,FrequencyBased,d05627e5-4a2c-4eb4-9357-a74a4648e925,0.9771484445732084,152.0,"[[  138    19][  612 26844]]",0.9883834385758208,0.7892653133502278,0.3962639960061185,0.9992927074414624,0.9777097902097902,0.9283453409647676,"(array([0.        , 0.12101911, 1.        ]), array([0.        , 0.97770979, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,5.896244287490845,0.7572979927062988,0.34415340423583984
89,FrequencyBasedandLastActivity,cb75ec68-4228-41a9-a4b0-fca0cff111eb,0.9776916669684568,158.5,"[[  148    14][  602 26849]]",0.9886585410759656,0.7705029317216175,0.4189124292875928,0.99947883706213,0.9780700156642744,0.9458251312889274,"(array([0.        , 0.08641975, 1.        ]), array([0.        , 0.97807002, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,12.999988317489624,0.938190221786499,0.630474328994751
87,LastActivity,efd039c1-2a75-4570-befd-5bb7c5573457,0.9780900300583059,164.5,"[[  155    10][  595 26853]]",0.9888604518421682,0.7567438422082096,0.4351089510259243,0.9996277407586645,0.9783226464587584,0.9588582929263488,"(array([0.        , 0.06060606, 1.        ]), array([0.        , 0.97832265, 1.        ]), array([2, 1, 0]))",Xgboost,0.2,"{'n_estimators': 200, 'max_depth': 8}",Env_permit.csv,5.4885618686676025,0.2676568031311035,0.3300187587738037
5,Sequence3D,29bd7f9b-87ad-4150-9289-53de865f4176,0.977184659,214.0,"[[  176    56][  574 26807]]",0.988385812,0.788015569,0.414205033,0.997915348,0.979036558,0.868828624,"(array([0.        , 0.24137931, 1.        ]), array([0.        , 0.97903656, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Env_permit.csv,241.9823523,0.730496645,13.23106194
4,Sequence3D,5651b749-44d8-4283-a1ca-245dd9e6ffc2,0.961467425,557.5,"[[  241   555][  509 26308]]",0.980178838,1.3308840709999998,0.292106089,0.979339612,0.981019503,0.6418916610000001,"(array([0.        , 0.69723618, 1.        ]), array([0.       , 0.9810195, 1.       ]), array([2, 1, 0]))",LstmSoftmax,0.2,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Env_permit.csv,331.4324543,0.732211113,13.47862053
90,BaseLine,30578a12-84fa-4f85-87a0-15f9de7055ed,0.975788701393984,3139.5,"[[3044  264][   0 7596]]",0.9829192546583853,0.8362479880757521,0.943019728730249,0.966412213740458,1.0,0.9600967351874244,"(array([0.        , 0.07980653, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Helpdesk.csv,0.11510729789733888,0.032614946365356445,0.01080465316772461
92,FrequencyBased,8aa97214-6b3e-4683-84d2-066f115ebaa6,0.9628576669112252,3023.5,"[[2942  303][ 102 7557]]",0.973902957664798,1.2828729565260624,0.9104602067641986,0.9614503816793892,0.9866823345084216,0.94665395616022,"(array([0.        , 0.09337442, 1.        ]), array([0.        , 0.98668233, 1.        ]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Helpdesk.csv,0.2551589012145996,0.5809073448181152,0.020395994186401367
93,FrequencyBasedandLastActivity,c8f29b69-407d-4c2c-82ca-1f7db885fb7c,0.975788701393984,3139.5,"[[3044  264][   0 7596]]",0.9829192546583853,0.8362479880757521,0.943019728730249,0.966412213740458,1.0,0.9600967351874244,"(array([0.        , 0.07980653, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Helpdesk.csv,0.3008987903594971,0.5267164707183838,0.019781827926635742
91,LastActivity,f5943db2-ac31-4f05-91d1-a57cd6244eac,0.975788701393984,3139.5,"[[3044  264][   0 7596]]",0.9829192546583853,0.8362479880757521,0.943019728730249,0.966412213740458,1.0,0.9600967351874244,"(array([0.        , 0.07980653, 1.        ]), array([0., 1., 1.]), array([2, 1, 0]))",Xgboost,0.0,"{'n_estimators': 200, 'max_depth': 8}",Helpdesk.csv,0.2294433116912841,0.03800368309020996,0.018351316452026367
7,Sequence3D,fbcf5552-abb3-41f0-8ff0-d9b0465d389c,0.975513573,3139.0,"[[3043  266][   1 7594]]",0.982724038,0.8457507329999999,0.942370487,0.966157761,0.999868334,0.959740755,"(array([0.        , 0.08038682, 1.        ]), array([0.        , 0.99986833, 1.        ]), array([2, 1, 0]))",LstmSigmoid,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Helpdesk.csv,224.667069,0.54107666,5.1558847430000005
6,Sequence3D,669c188a-83fd-4a52-abef-34c5c6f937d6,0.975605282,3139.0,"[[3043  265][   1 7595]]",0.982789855,0.842583127,0.942575019,0.966284987,0.999868352,0.959879762,"(array([0.        , 0.08010883, 1.        ]), array([0.        , 0.99986835, 1.        ]), array([2, 1, 0]))",LstmSoftmax,0.0,"{'n_cells': 16, 'epoch': 100, 'batch_size': 16}",Helpdesk.csv,116.0389068,0.53638649,4.917928934
94,BaseLine,a3951ae1-6b09-491f-8f60-8dae66c883e8,0.957104812630778,2896.5,"[[2844  251][ 200 7219]]",0.9697091812747668,1.4815663736978986,0.8963090918904787,0.9663989290495316,0.9730421889742552,0.945971821466126,"(array([0.        , 0.08109855, 1.        ]), array([0.        , 0.97304219, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",Helpdesk.csv,0.10022521018981934,0.032294273376464844,0.01035785675048828
96,FrequencyBased,71e59c5e-9604-4bf1-9168-b1835f1d18b1,0.945215902606049,2784.0,"[[2750  282][ 294 7188]]",0.9614767255216692,1.8921971361940149,0.8666810699674717,0.9622489959839358,0.9607056936647956,0.9338488890487566,"(array([0.        , 0.09300792, 1.        ]), array([0.        , 0.96070569, 1.        ]), array([2, 1, 0]))",Xgboost,0.1,"{'n_estimators': 200, 'max_depth': 8}",Helpdesk.csv,0.2525937557220459,0.5246341228485107,0.020647048950195312
