average_trace_fitness,discovered_pt,generalization,log_fitness,metricsAverageWeight,noise,perc_fit_traces,precision,simplicity,time_run_inductive_and_evaluate,time_ttc,tree,tree_size,type
1.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.5,100.0,0.9900542495479204,0.5185185185185185,0.29970502853393555,0.06440401077270508,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.55,100.0,0.4211538461538461,0.6363636363636364,0.1646273136138916,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.55,100.0,0.9900542495479204,0.5185185185185185,0.19409513473510745,0.03303813934326172,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.6000000000000001,100.0,0.4211538461538461,0.6363636363636364,0.16528677940368652,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ), ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.6,100.0,0.9900542495479204,0.5185185185185185,0.19384503364562988,0.04203510284423828,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.65,100.0,0.4211538461538461,0.6363636363636364,0.16768813133239746,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.65,100.0,0.9900542495479204,0.5185185185185185,0.18825316429138186,0.03156781196594238,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.7000000000000001,100.0,0.4211538461538461,0.6363636363636364,0.17110991477966309,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ), ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.7,100.0,0.9900542495479204,0.5185185185185185,0.208176851272583,0.10051321983337402,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.75,100.0,0.4211538461538461,0.6363636363636364,0.16403818130493164,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.75,100.0,0.9900542495479204,0.5185185185185185,0.1974060535430908,0.031558990478515625,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.8,100.0,0.4211538461538461,0.6363636363636364,0.16448712348937988,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ), ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.8,100.0,0.9900542495479204,0.5185185185185185,0.19002199172973636,0.031909942626953125,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.8500000000000001,100.0,0.4211538461538461,0.6363636363636364,0.23607611656188965,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ), ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.85,100.0,0.9900542495479204,0.5185185185185185,0.19466185569763186,0.03244781494140625,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.9,100.0,0.4211538461538461,0.6363636363636364,0.16448283195495605,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.9,100.0,0.9900542495479204,0.5185185185185185,0.2113509178161621,0.03167891502380371,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,0.95,100.0,0.4211538461538461,0.6363636363636364,0.16331005096435547,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,0.95,100.0,0.9900542495479204,0.5185185185185185,0.18735718727111814,0.031147003173828125,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( Z9S6FK, X( *( X( ->( SO3136, X( 7R8JE0, τ ), X( NZRLON, τ ), X( QB6EW2, τ ), X( 72Z7I2, τ ) ), ->( 0QH8QI, X( XGA543, τ ), X( 3KCNBR, τ ), X( RAR846, τ ) ) ), MHQ06E, τ ), τ ) )",0.5547028584332844,1.0,0.6530550852376916,1.0,100.0,0.4211538461538461,0.6363636363636364,0.1673898696899414,0.0,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,classic
1.0,"->( Z9S6FK, *( X( ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ), ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ) ), MHQ06E, τ ) )",0.8963400019356408,1.0,0.8512281925005201,1.0,100.0,0.9900542495479204,0.5185185185185185,0.2578160762786865,0.03563213348388672,"->( Z9S6FK, *( X( ->( SO3136, 7R8JE0, NZRLON, QB6EW2, 72Z7I2 ), ->( 0QH8QI, XGA543, 3KCNBR, RAR846 ) ), MHQ06E, τ ) )",17,ttc
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.0,100.0,0.6056020605280104,0.5862068965517241,0.6873559951782227,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.0,100.0,0.6056020605280104,0.5862068965517241,0.7790677547454834,0.03717970848083496,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.05,100.0,0.2739586367608505,0.65625,0.8991870880126953,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.05,100.0,0.6056020605280104,0.5862068965517241,0.7354581356048584,0.05331683158874512,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, ZW08EF, X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.7222831762880327,1.0,0.6645876864021121,0.1,100.0,0.29090627899783483,0.6451612903225806,0.7160880565643309,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.1,100.0,0.6056020605280104,0.5862068965517241,0.8030300140380859,0.03533434867858887,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, TGMJZD, X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.7222831762880327,1.0,0.6790090039765969,0.15000000000000002,100.0,0.3485915492957746,0.6451612903225806,0.7793519496917725,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.15,100.0,0.6056020605280104,0.5862068965517241,0.7498369216918945,0.035531044006347656,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, ZW08EF, X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.7222831762880327,1.0,0.6645876864021121,0.2,100.0,0.29090627899783483,0.6451612903225806,0.8207476139068604,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( R1FRQD, GCTV1R, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.2,100.0,0.6056020605280104,0.5862068965517241,0.7389650344848633,0.035175085067749016,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.25,100.0,0.2739586367608505,0.65625,0.8200509548187256,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.25,100.0,0.6056020605280104,0.5862068965517241,0.7747719287872314,0.03515005111694336,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.30000000000000004,100.0,0.2739586367608505,0.65625,0.924360990524292,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( R1FRQD, GCTV1R, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.3,100.0,0.6056020605280104,0.5862068965517241,0.7327637672424316,0.0377342700958252,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.35000000000000003,100.0,0.2739586367608505,0.65625,0.7207622528076172,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.35,100.0,0.6056020605280104,0.5862068965517241,0.8583540916442871,0.035234928131103516,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.4,100.0,0.2739586367608505,0.65625,0.9175000190734864,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( R1FRQD, GCTV1R, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.4,100.0,0.6056020605280104,0.5862068965517241,0.7797610759735107,0.03419685363769531,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.45,100.0,0.2739586367608505,0.65625,0.7990448474884033,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( R1FRQD, GCTV1R, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.45,100.0,0.6056020605280104,0.5862068965517241,0.8270258903503418,0.035449981689453125,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.5,100.0,0.2739586367608505,0.65625,0.7217319011688232,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
0.9839962098015504,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9072733772180812,0.979757085020243,0.7640914265370902,0.5,77.0,0.5979066724814653,0.5714285714285714,0.6248247623443604,0.03350400924682617,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.55,100.0,0.2739586367608505,0.65625,0.8945159912109375,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
1.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",0.9026860897506268,1.0,0.7736237617075903,0.55,100.0,0.6056020605280104,0.5862068965517241,0.7305519580841064,0.03630805015563965,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,ttc
1.0,"->( DNCY9O, X( ZW08EF, τ ), X( *( ->( QJ8QNP, X( TGMJZD, τ ), X( W4VRDD, τ ) ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), τ ), X( *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ), τ ) )",0.6878887393219361,1.0,0.6545243440206967,0.6000000000000001,100.0,0.2739586367608505,0.65625,0.7220351696014404,0.0,"->( DNCY9O, ZW08EF, *( ->( QJ8QNP, TGMJZD, W4VRDD ), X( GCTV1R, R1FRQD, FH3L9L ), τ ), *( X( SAA8IX, 0F4VSI, 35QWZZ ), τ, τ ) )",20,classic
